Id,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
2636,0.2049977623,0.0311242272,0.1999407407,0.1874962963,0.228562963,0.04106666667,3.001029261,14.91926642,0.8346771031,0.1736707982,0.1895703704,0.2049977623,0.1584689313,0.04692082111,0.2774566474,1.21875,0.0234375,14.109375,14.0859375,0.07678259811,female
1186,0.2070224658,0.06264914929,0.2401174743,0.1393832599,0.2619089574,0.1225256975,1.986643843,6.626177351,0.8702796828,0.2741500981,0.2614977974,0.2070224658,0.1202368562,0.04692082111,0.2774566474,0.6909375,0.0234375,2.671875,2.6484375,0.1065794536,male
1185,0.2039551572,0.06171772075,0.2306122449,0.1412244898,0.2640816327,0.1228571429,1.907872742,6.207221828,0.8617682223,0.2317929671,0.2702040816,0.2039551572,0.1293527939,0.04701273262,0.2774566474,1.731219952,0.0234375,11.1328125,11.109375,0.08705760785,male
1988,0.1838695943,0.05970072014,0.1993737236,0.1704016338,0.2214840027,0.05108236896,2.083843097,7.549278605,0.9222387718,0.5241099694,0.2022328114,0.1838695943,0.1729339003,0.02250351617,0.262295082,0.3585069444,0.0078125,4.34375,4.3359375,0.0981981982,female
3058,0.2091625082,0.04445118181,0.2160655738,0.1967213115,0.2318032787,0.03508196721,2.302641218,8.114596108,0.8646765546,0.2655318683,0.212295082,0.2091625082,0.2050634198,0.02702702703,0.2564102564,0.4294921875,0.2099609375,0.888671875,0.6787109375,0.4003597122,female
2365,0.2252220311,0.03524618723,0.221416804,0.2089621087,0.2509390445,0.04197693575,2.535750542,11.50340578,0.845708121,0.1921192554,0.2131136738,0.2252220311,0.1762163896,0.0473840079,0.2790697674,0.7892736486,0.0234375,5.109375,5.0859375,0.07430875576,female
1410,0.1732405208,0.06022401663,0.1693280632,0.1256126482,0.2230039526,0.09739130435,1.793458664,7.155711293,0.9256399633,0.4905014086,0.1665612648,0.1732405208,0.1260467974,0.05700712589,0.2742857143,1.052262931,0.0234375,5.296875,5.2734375,0.1755555556,male
1476,0.200262087,0.05556329753,0.2078377132,0.1627846934,0.241143384,0.07835869064,1.424270526,4.746606079,0.931311552,0.4928873505,0.205901337,0.200262087,0.1215781054,0.01851851852,0.25,0.7546875,0.2421875,6.7265625,6.484375,0.09959839357,male
83,0.1913109154,0.05712281359,0.2087747958,0.1396732789,0.2352392065,0.09556592765,6.995045482,112.6479884,0.9076221468,0.3190690577,0.09001166861,0.1913109154,0.08059508359,0.01571709234,0.2253521127,0.1605718085,0.09375,0.4296875,0.3359375,0.1420626896,male
2506,0.1906824518,0.03348499198,0.1876875,0.1785,0.2025625,0.0240625,3.074260294,13.46505876,0.8334686186,0.2418207498,0.1859375,0.1906824518,0.1652489247,0.0473840079,0.2711864407,1.338994565,0.0234375,7.03125,7.0078125,0.1242352557,female
2359,0.2511237587,0.03421027796,0.2612244898,0.2473469388,0.2734693878,0.02612244898,3.102229547,13.09133585,0.7803587914,0.1224295515,0.2775510204,0.2511237587,0.1850084762,0.04780876494,0.2790697674,1.891544118,0.046875,9.890625,9.84375,0.08125633232,female
20,0.1727542872,0.07690258301,0.1777362894,0.1200700117,0.2453675613,0.1252975496,2.967765093,20.0781147,0.925539327,0.5230811226,0.05995332555,0.1727542872,0.09357351251,0.0157635468,0.2,0.2358774038,0.0078125,0.71875,0.7109375,0.2350692785,male
1660,0.1584172406,0.08119976586,0.1876429568,0.08552301255,0.2190794979,0.1335564854,1.817030419,7.238168314,0.9559268413,0.6984659999,0.1983821478,0.1584172406,0.1927541574,0.0625,0.262295082,0.3590625,0.03125,0.921875,0.890625,0.3150266972,female
1729,0.1799172949,0.07510998345,0.1994095941,0.1580811808,0.2373800738,0.07929889299,1.540607493,4.830225116,0.9417506935,0.6185838705,0.2035424354,0.1799172949,0.1900718719,0.04747774481,0.2580645161,0.7385817308,0.03125,2.9765625,2.9453125,0.3607427056,female
1767,0.1820246488,0.03689082001,0.1794594595,0.1675675676,0.1940540541,0.02648648649,2.819241283,10.63450554,0.8322245801,0.2869896681,0.1778378378,0.1820246488,0.1454905794,0.02985074627,0.2025316456,0.6400240385,0.1640625,6.1171875,5.953125,0.08442694663,female
1405,0.2031851086,0.05576580175,0.2254117647,0.1510588235,0.2527058824,0.1016470588,1.452026021,4.790255244,0.891338856,0.2492706043,0.2348235294,0.2031851086,0.125659378,0.05084745763,0.2637362637,0.8322805851,0.0234375,6.8671875,6.84375,0.1008371385,male
2115,0.1886866535,0.03008880907,0.1889795918,0.1783673469,0.2065306122,0.02816326531,2.580623028,9.900156248,0.8167666141,0.196282712,0.1869387755,0.1886866535,0.1766816083,0.125,0.2191780822,0.1884765625,0.15625,0.2265625,0.0703125,0.1333333333,female
3157,0.2036266945,0.04152859881,0.2041041348,0.1756610516,0.239122001,0.06346094946,1.462971585,4.790370205,0.9034581053,0.2469533492,0.208820827,0.2036266945,0.146782923,0.0205655527,0.262295082,0.8755580357,0.171875,6.8984375,6.7265625,0.145533505,female
2846,0.2353506745,0.03032023012,0.2381308411,0.228411215,0.2508411215,0.02242990654,2.720111781,10.39511305,0.7939630073,0.1321952677,0.2306542056,0.2353506745,0.2073016709,0.04719764012,0.2774566474,1.736586085,0.0234375,11.859375,11.8359375,0.09408140814,female
2114,0.1912216687,0.03342988306,0.1896539792,0.1780276817,0.2092733564,0.03124567474,3.773733692,23.55115773,0.8398687557,0.2301991857,0.1879584775,0.1912216687,0.1816874139,0.01651186791,0.231884058,0.5408854167,0.1640625,5.7578125,5.59375,0.129695627,female
973,0.1856985739,0.05811249846,0.1756321839,0.1347126437,0.2386206897,0.103908046,1.464610296,4.890700082,0.9020477945,0.3303601446,0.1204597701,0.1856985739,0.1364662644,0.04705882353,0.2790697674,1.119549419,0.0234375,6.328125,6.3046875,0.1290354138,male
2949,0.1809541715,0.03714646491,0.1757184751,0.1605278592,0.1966568915,0.03612903226,2.837803849,11.9702225,0.8704331483,0.2298246731,0.1627859238,0.1809541715,0.1564787229,0.05128205128,0.275862069,1.295036765,0.1640625,6.109375,5.9453125,0.2881898817,female
883,0.198585268,0.05869109033,0.2228643853,0.1380481622,0.2473510773,0.1093029151,2.743250117,11.79322779,0.891770807,0.3718987806,0.2480608365,0.198585268,0.1286488859,0.0498960499,0.2790697674,0.6807065217,0.0234375,5.625,5.6015625,0.0702714301,male
1098,0.1901167997,0.05740101402,0.2106583072,0.1364890282,0.230846395,0.09435736677,1.837138319,7.314200058,0.899130257,0.326232976,0.2251410658,0.1901167997,0.13109946,0.04705882353,0.2774566474,0.7808689024,0.0234375,4.1484375,4.125,0.1172077922,male
156,0.1649734732,0.07285366343,0.1770293884,0.09274027006,0.2339634631,0.141223193,17.57498642,410.65573,0.9189835723,0.5267044072,0.06004765687,0.1649734732,0.07904632399,0.01627670397,0.2580645161,0.1006696429,0.0703125,0.4140625,0.34375,0.0922459893,male
2413,0.2119866292,0.03301471064,0.2067615658,0.1977935943,0.228683274,0.03088967972,3.514202577,17.27447219,0.8139706191,0.1868090833,0.1997864769,0.2119866292,0.162455369,0.04897959184,0.2790697674,1.695675872,0.0234375,9.515625,9.4921875,0.1555555556,female
886,0.1930387038,0.05889524599,0.2153030303,0.1322222222,0.2425252525,0.1103030303,2.124453969,7.907739865,0.9005914754,0.3703452428,0.1191414141,0.1930387038,0.126359687,0.04724409449,0.2774566474,0.7919407895,0.0234375,10.078125,10.0546875,0.05944055944,male
3166,0.1436587448,0.090628261,0.1849761678,0.04350810296,0.2199428027,0.1764346997,1.591064895,5.388297543,0.9504363789,0.6754697168,0.2122020972,0.1436587448,0.1723749959,0.03448275862,0.25,0.7913602941,0.0078125,3.59375,3.5859375,0.3110021786,female
2245,0.2130263908,0.04551106756,0.2162130178,0.191913215,0.2485207101,0.05660749507,1.65445284,5.394259028,0.8864155966,0.2232766347,0.1960552268,0.2130263908,0.1305606514,0.01573254671,0.2711864407,0.2368861607,0.109375,0.3125,0.203125,0.1894586895,female
1512,0.1113341395,0.07765330898,0.1032831916,0.03433616743,0.1928319163,0.1584957489,17.72421808,579.125935,0.9415185537,0.6209379207,0,0.1113341395,0.09448063998,0.01598401598,0.2666666667,0.06177083333,0.0078125,1,0.9921875,0.08262010727,male
2621,0.2336511924,0.03073296927,0.2344605475,0.2191304348,0.2538486312,0.03471819646,2.260313677,8.185786809,0.8152376947,0.1334904198,0.2173268921,0.2336511924,0.1812299062,0.04701273262,0.2790697674,1.618785511,0.0234375,9.6328125,9.609375,0.1595372108,female
3109,0.1602676233,0.05686816101,0.1690265487,0.1578761062,0.1846017699,0.02672566372,5.279687423,35.93998247,0.8778330428,0.4503156852,0.1677876106,0.1602676233,0.1610849677,0.01054852321,0.1886792453,0.2477575231,0.0341796875,0.6787109375,0.64453125,0.2351398601,female
2982,0.1771954431,0.06766908607,0.1621052632,0.1379904306,0.246507177,0.1085167464,2.270382829,9.041124123,0.9257820649,0.537980308,0.1467942584,0.1771954431,0.1376899635,0.01107419712,0.2564102564,1.038004557,0.0048828125,3.88671875,3.881835938,0.3016009148,female
2364,0.2315153005,0.03757983579,0.2321109399,0.213990755,0.2597226502,0.04573189522,1.640188915,4.654624628,0.8444271175,0.2049142214,0.2260708783,0.2315153005,0.1748873879,0.04843592331,0.2742857143,1.1484375,0.0234375,9.375,9.3515625,0.06212900673,female
1666,0.1348587154,0.07814614897,0.1634714004,0.05301775148,0.1971597633,0.1441420118,1.966229862,7.379169272,0.952319024,0.7011591992,0.1979881657,0.1348587154,0.1824154614,0.03382663848,0.2580645161,0.4778645833,0.0078125,3.1796875,3.171875,0.1803824978,female
1453,0.1847169852,0.0603092775,0.1899300699,0.1253146853,0.2388811189,0.1135664336,1.485793836,5.149866349,0.9118590743,0.3970061946,0.1899300699,0.1847169852,0.1091255766,0.04710500491,0.2774566474,0.6875,0.0234375,5.1796875,5.15625,0.1261363636,male
1505,0.1437044646,0.07428314952,0.1217391304,0.1035482259,0.216191904,0.1126436782,12.40106392,292.5752361,0.9002170044,0.4768872239,0,0.1437044646,0.1123362079,0.01651186791,0.275862069,0.04161931818,0.0078125,0.234375,0.2265625,0.2005108557,male
2800,0.1853283245,0.03794906299,0.1786770428,0.1663294423,0.197924773,0.03159533074,3.278816112,15.23222875,0.8531075362,0.2745415432,0.1772243839,0.1853283245,0.1619304621,0.05079365079,0.2651933702,1.654146635,0.0234375,9.328125,9.3046875,0.1508049502,female
458,0.1717561118,0.06443706026,0.2032719836,0.1136605317,0.2233128834,0.1096523517,2.259710221,7.888391918,0.9049834068,0.4791550089,0.2087116564,0.1717561118,0.1136038621,0.02067183463,0.25,0.59453125,0.0078125,5.390625,5.3828125,0.128124496,male
2090,0.1885009598,0.03506354167,0.1886283186,0.1737610619,0.2087610619,0.035,2.151622768,7.27464083,0.8472807987,0.2434256794,0.175619469,0.1885009598,0.1827234837,0.02693602694,0.2461538462,1.029119318,0.1640625,6.96875,6.8046875,0.229391504,female
78,0.200041812,0.05581513075,0.2107921382,0.1665991662,0.2434782609,0.0768790947,2.926780705,15.2537868,0.9146340118,0.4129194664,0.24064324,0.200041812,0.159106931,0.02010050251,0.2666666667,0.62265625,0.15625,6.390625,6.234375,0.119743804,male
3076,0.1611137486,0.05387142762,0.1709798832,0.1618948735,0.1820635951,0.02016872161,5.600742413,42.2286173,0.8625111828,0.4129881528,0.1700713822,0.1611137486,0.1592859447,0.01189060642,0.2127659574,0.1774714543,0.0537109375,0.2099609375,0.15625,0.16375,female
1056,0.1908622066,0.05704665854,0.2056597774,0.1299841017,0.2390461049,0.1090620032,1.693508671,6.218785279,0.9062047334,0.3533926144,0.2052146264,0.1908622066,0.1161577341,0.05100956429,0.2666666667,0.5361328125,0.0234375,1.640625,1.6171875,0.1011272142,male
906,0.2010807885,0.05930332791,0.2202907916,0.1366074313,0.2573828756,0.1207754443,2.016637945,7.437046461,0.8902061625,0.2703853543,0.259644588,0.2010807885,0.125249459,0.04719764012,0.2637362637,0.4639559659,0.0234375,2.671875,2.6484375,0.0703539823,male
2379,0.223881963,0.03475220364,0.226490939,0.2112685338,0.2412520593,0.02998352554,2.198139576,7.35894085,0.8302933975,0.2009243905,0.2320263591,0.223881963,0.1934408467,0.04715127701,0.2742857143,0.8485753676,0.0234375,5.15625,5.1328125,0.1349568747,female
2347,0.2252882682,0.03408342978,0.2285383502,0.2127351664,0.2471780029,0.03444283647,2.11388997,7.525178355,0.8464991478,0.2036536424,0.2151664255,0.2252882682,0.166322047,0.04766633565,0.2711864407,1.545410156,0.0234375,10.125,10.1015625,0.1390002109,female
2849,0.23918175,0.03172464072,0.2430349014,0.2273141123,0.2587556904,0.03144157815,1.96206812,5.930571865,0.8115349378,0.1450525406,0.2319878604,0.23918175,0.2023563194,0.05357142857,0.2774566474,1.089557927,0.046875,9.28125,9.234375,0.08812746757,female
380,0.1916954258,0.05899758131,0.2075156576,0.1402922756,0.2408350731,0.1005427975,1.217151287,4.136626079,0.9119170655,0.3947765046,0.2110229645,0.1916954258,0.1127435753,0.06060606061,0.1467889908,1.315504808,0.21875,4.59375,4.375,0.3461309524,male
947,0.1958475405,0.05956817478,0.223202847,0.1295373665,0.2486120996,0.1190747331,2.043297943,7.19144908,0.882147991,0.2756613511,0.2431316726,0.1958475405,0.1243124506,0.04809619238,0.2651933702,0.5535714286,0.0234375,3.0234375,3,0.0900390625,male
2821,0.2316861867,0.03468656453,0.2364170338,0.2216152717,0.2475183554,0.0259030837,2.607937569,9.611868808,0.8060852971,0.171898092,0.2364170338,0.2316861867,0.1927551009,0.04705882353,0.2774566474,1.31776148,0.0234375,8.0625,8.0390625,0.1332037577,female
2131,0.191504402,0.03507838014,0.1937456243,0.1764294049,0.2097549592,0.03332555426,2.535268697,9.652259666,0.8468158352,0.2583742339,0.1937456243,0.191504402,0.1807990213,0.02826855124,0.275862069,0.9181547619,0.0625,5.75,5.6875,0.06043956044,female
715,0.1513564312,0.06222416317,0.1498280802,0.09487106017,0.1929512894,0.09808022923,3.886626695,23.21120089,0.8924983377,0.4106187686,0.09366762178,0.1513564312,0.1001839506,0.08849557522,0.2222222222,0.4498556386,0.087890625,0.78125,0.693359375,0.6331321261,male
2121,0.1883050034,0.03585356492,0.1880402789,0.1711231603,0.2105964369,0.03947327653,2.242467589,8.023100238,0.8702060167,0.2858203219,0.1863051898,0.1883050034,0.1757910753,0.02811950791,0.2352941176,1.018465909,0.1484375,6.6953125,6.546875,0.1750074582,female
686,0.1558673561,0.06009646991,0.1544500846,0.1016243655,0.207749577,0.1061252115,2.28142359,8.673052243,0.906637816,0.4189988204,0.105177665,0.1558673561,0.1021484702,0.03891050584,0.1282051282,0.4709472656,0.09765625,0.8447265625,0.7470703125,0.5177158583,male
2712,0.2129334,0.04580010382,0.2153228121,0.1799713056,0.2567001435,0.07672883788,1.422894476,5.037884901,0.8884298957,0.2125620516,0.1843902439,0.2129334,0.1636580846,0.04863221884,0.2666666667,1.91068892,0.0234375,9.3515625,9.328125,0.08555937583,female
1293,0.1816446072,0.05814093537,0.1918433931,0.1288091354,0.2142251223,0.08541598695,1.917945594,7.23111197,0.8961234819,0.3224149489,0.196867863,0.1816446072,0.1107254915,0.04724409449,0.2742857143,0.4992732558,0.0234375,4.6875,4.6640625,0.05708027316,male
305,0.1953229034,0.05768029218,0.1988562597,0.1575270479,0.2425656878,0.08503863988,3.141471766,27.31026393,0.9065409265,0.2419447072,0,0.1953229034,0.1231814506,0.01666666667,0.2711864407,0.2412109375,0.0078125,0.578125,0.5703125,0.3611872146,male
209,0.1837928908,0.06116692442,0.2050209205,0.1362900976,0.2290376569,0.09274755927,1.482752078,5.769632954,0.9401000244,0.5253163716,0.2140027894,0.1837928908,0.1137539609,0.01654601861,0.1927710843,1.359375,0.1796875,4.7734375,4.59375,0.3032581454,male
2525,0.2190182557,0.03412799147,0.2170833333,0.1970833333,0.245,0.04791666667,1.635469721,5.170487022,0.8476866974,0.1602746099,0.2125,0.2190182557,0.1805724513,0.0469667319,0.2774566474,0.9077524038,0.0234375,9.0703125,9.046875,0.0829015544,female
2354,0.2317464229,0.03350577492,0.2369552239,0.2235820896,0.2469850746,0.02340298507,2.884539801,12.1219969,0.8195097714,0.178301153,0.2377910448,0.2317464229,0.182589099,0.0481444333,0.2790697674,1.249479167,0.0234375,10.1953125,10.171875,0.09107446034,female
3142,0.1047930803,0.0852006379,0.07788561525,0.0283882149,0.1861005199,0.157712305,2.419126579,11.28196817,0.956976934,0.7184621998,0.00849220104,0.1047930803,0.1835653929,0.01644398767,0.275862069,0.2979525862,0.0078125,0.859375,0.8515625,0.370904325,female
1743,0.1821796125,0.0318339155,0.1808571429,0.1671428571,0.2002857143,0.03314285714,2.218499287,7.052426934,0.83115158,0.2051001269,0.174,0.1821796125,0.163617584,0.03764705882,0.2051282051,0.765625,0.1640625,6.2421875,6.078125,0.1603084833,female
885,0.1951714221,0.06378041557,0.2234688347,0.1373441734,0.2492682927,0.1119241192,1.350174597,4.080138475,0.9165658606,0.4554789332,0.2337127371,0.1951714221,0.1243919767,0.04795204795,0.2790697674,1.022727273,0.0234375,5.90625,5.8828125,0.1260598631,male
1953,0.1914561417,0.03042230861,0.1917302053,0.1724340176,0.2128739003,0.0404398827,2.109023523,7.29676078,0.8578703715,0.1751680173,0.1720234604,0.1914561417,0.1795180904,0.02826855124,0.2711864407,0.6421875,0.171875,3.4296875,3.2578125,0.1748886605,female
917,0.1995829148,0.06012514434,0.2272251309,0.1353577661,0.2501919721,0.1148342059,1.464040918,4.369828295,0.8947128119,0.3589233128,0.2360209424,0.1995829148,0.1321290401,0.04701273262,0.2696629213,0.7760416667,0.0234375,7.78125,7.7578125,0.0524672709,male
2869,0.2093315502,0.03736215717,0.2078915663,0.1893373494,0.2369879518,0.04765060241,2.456891676,9.214673473,0.83558106,0.2101763812,0.1918674699,0.2093315502,0.1741366537,0.04776119403,0.2790697674,1.341921543,0.0234375,7.5234375,7.5,0.1084077381,female
1878,0.1864655685,0.04551515401,0.1877676951,0.1537205082,0.2155898367,0.06186932849,1.710496891,6.227631189,0.9124309568,0.3076736201,0.1994555354,0.1864655685,0.1488644821,0.02253521127,0.2388059701,0.4877604167,0.1328125,6.8046875,6.671875,0.09471266438,female
191,0.118850224,0.07708864651,0.118975553,0.04791618161,0.1704772992,0.1225611176,1.99946719,8.721391282,0.9554909234,0.7153419236,0.1235389988,0.118850224,0.09809837116,0.01680672269,0.275862069,0.1067708333,0.0234375,0.3125,0.2890625,0.2513513514,male
1972,0.2266688155,0.04084715071,0.2313318284,0.2045748683,0.2580887886,0.05351392024,1.718104614,5.464414743,0.8732449134,0.1568169037,0.2728367193,0.2266688155,0.1616540966,0.0163599182,0.275862069,0.3309659091,0.0078125,1.390625,1.3828125,0.1645951036,female
2161,0.186823415,0.03551786373,0.1883806344,0.174590985,0.2047412354,0.03015025042,2.467077291,8.935370116,0.8509021837,0.2639120653,0.1762270451,0.186823415,0.1772383118,0.03440860215,0.2461538462,0.6856142241,0.0078125,6.78125,6.7734375,0.1598957666,female
1265,0.1801660087,0.06228257731,0.1607860262,0.1256331878,0.2405676856,0.1149344978,1.018804521,3.035873969,0.9170976482,0.392966105,0.1436681223,0.1801660087,0.1277756482,0.04757185332,0.2774566474,0.9546595982,0.0234375,3.890625,3.8671875,0.176010101,male
483,0.1992534399,0.05711671212,0.2179366701,0.1389989785,0.2388151175,0.09981613892,1.900356221,6.406944566,0.8868286299,0.3084623523,0.2116445352,0.1992534399,0.1139207411,0.01573254671,0.1649484536,1.268229167,0.21875,3.96875,3.75,0.2362179487,male
915,0.1952097582,0.06245414666,0.2195813205,0.1370692432,0.2506924316,0.1136231884,1.691217624,5.003140954,0.8800395557,0.330104587,0.2398711755,0.1952097582,0.1407112364,0.05363128492,0.2790697674,0.8786337209,0.0234375,8.109375,8.0859375,0.07269260107,male
3134,0.1218370642,0.07944836418,0.1210599721,0.04178521618,0.189595537,0.1478103208,1.856365637,8.112156339,0.9678195917,0.7723984507,0.01191073919,0.1218370642,0.1918457916,0.07142857143,0.2666666667,0.5778645833,0.0078125,4.625,4.6171875,0.1891592275,female
277,0.1634513955,0.07401028756,0.1951023561,0.1053379683,0.2224642719,0.1171263036,5.228185007,81.21101329,0.9304444874,0.5367145634,0,0.1634513955,0.108934973,0.01822323462,0.2222222222,0.52578125,0.0078125,3.6328125,3.625,0.116946461,male
988,0.1915827288,0.06102983078,0.1936338028,0.1348732394,0.2516056338,0.1167323944,1.154871498,3.501998844,0.9048579461,0.3328708632,0.2705352113,0.1915827288,0.1290153022,0.04780876494,0.2790697674,0.6144301471,0.0234375,3.421875,3.3984375,0.1129860602,male
2206,0.1980089142,0.03314140471,0.1944927536,0.1742028986,0.2252173913,0.05101449275,1.635615248,4.83107663,0.8635054884,0.1847218533,0.2286956522,0.1980089142,0.1563690981,0.04766633565,0.2742857143,1.008965164,0.0234375,8.90625,8.8828125,0.06400691475,female
1245,0.1959488663,0.06097598726,0.2224086604,0.1299594046,0.2512043302,0.1212449256,1.837986314,6.065461804,0.889852133,0.2991022286,0.2591610284,0.1959488663,0.1267053193,0.04757185332,0.2790697674,0.9364583333,0.0234375,3.6328125,3.609375,0.1177606178,male
1873,0.1977228384,0.04348425309,0.1969919204,0.1741951523,0.2239651958,0.04977004351,2.132563238,8.494306308,0.899003938,0.2669043834,0.1752392791,0.1977228384,0.151900829,0.0156402737,0.253968254,1.0453125,0.1484375,7,6.8515625,0.2586357234,female
571,0.1363578727,0.0814647769,0.1200686106,0.07156089194,0.2172441395,0.1456832476,1.909201574,7.550408516,0.9587068712,0.7170756006,0.1119039451,0.1363578727,0.1094367277,0.02753872633,0.2580645161,0.4096679688,0.0078125,3.9921875,3.984375,0.07437457742,male
1435,0.1799331442,0.05930238901,0.1857943925,0.1318878505,0.2276635514,0.09577570093,1.001421653,4.1315237,0.9352692269,0.4699401232,0.1653831776,0.1799331442,0.1141837959,0.04974093264,0.2774566474,1.621875,0.1171875,8.6484375,8.53125,0.1227869353,male
993,0.1851263891,0.06022669399,0.1990024938,0.1260349127,0.2353117207,0.109276808,0.9442422924,3.31072613,0.9361629422,0.4653502777,0.2520698254,0.1851263891,0.118594879,0.04701273262,0.2790697674,1.217578125,0.0234375,11.71875,11.6953125,0.08309476095,male
1588,0.2085043669,0.05755018683,0.2202287166,0.190343075,0.2497585769,0.05941550191,1.707786442,5.670911595,0.8796735196,0.343548324,0.05016518424,0.2085043669,0.1620431278,0.01680672269,0.262295082,0.2607886905,0.0546875,0.8125,0.7578125,0.2515463918,female
1584,0.1581079895,0.08278159158,0.1911914544,0.06235004108,0.2245521775,0.1622021364,2.801343963,19.92961671,0.9521609649,0.6792233126,0.04992604766,0.1581079895,0.1850417348,0.02302158273,0.275862069,0.2729640152,0.046875,0.7421875,0.6953125,0.3398876404,female
585,0.1730945916,0.07893791809,0.1541680961,0.1247112636,0.2535849057,0.1288736421,2.761376108,13.61691978,0.9338290793,0.5627978011,0.2622298456,0.1730945916,0.132628339,0.05333333333,0.2253521127,0.4278125,0.0390625,0.9140625,0.875,0.2826086957,male
3104,0.1573257114,0.05930046671,0.1658286429,0.148492808,0.1814133834,0.03292057536,6.629490519,60.02363579,0.8865692398,0.4997527224,0.1642526579,0.1573257114,0.1597521216,0.02008032129,0.2222222222,0.5846715856,0.166015625,3.828125,3.662109375,0.2357948718,female
2678,0.1883737793,0.03036405912,0.1877227723,0.1671287129,0.2055445545,0.03841584158,2.220191164,7.645145118,0.8347434043,0.1727248991,0.1596039604,0.1883737793,0.1650291704,0.05,0.2681564246,0.6557716837,0.0234375,3.3046875,3.28125,0.1469155844,female
3160,0.1517709617,0.08914683923,0.1859701493,0.05815920398,0.230199005,0.172039801,1.22771039,4.304354494,0.9620450396,0.7445903629,0.2305472637,0.1517709617,0.2015997283,0.02342606149,0.2666666667,0.7667410714,0.0078125,4.0078125,4,0.1922200521,female
1349,0.1906527204,0.05717095689,0.2092631579,0.1296842105,0.2316631579,0.1019789474,1.517254197,4.715057621,0.8981872123,0.3581692324,0.2181052632,0.1906527204,0.1041873833,0.04715127701,0.262295082,0.7174479167,0.140625,3.09375,2.953125,0.1335200747,male
1007,0.1894963718,0.06177392443,0.2015424165,0.1367609254,0.2436503856,0.1068894602,0.9241307446,3.256364096,0.9358016391,0.4632628671,0.2760411311,0.1894963718,0.1302674093,0.04701273262,0.2790697674,1.856617647,0.0234375,10.3828125,10.359375,0.1038153023,male
674,0.1497907874,0.06113977842,0.1470684039,0.09736156352,0.1970032573,0.09964169381,3.744220406,19.76438721,0.8832068557,0.4160296442,0.09348534202,0.1497907874,0.102147018,0.06993006993,0.25,0.466889881,0.0048828125,0.8447265625,0.83984375,0.8174418605,male
1912,0.0820059823,0.06972515276,0.05838214784,0.02440725244,0.1337517434,0.1093444909,2.377493906,9.717257347,0.9388893835,0.6087058252,0.009762900976,0.0820059823,0.1535428333,0.016,0.2666666667,0.2521972656,0.0078125,1.421875,1.4140625,0.2233622731,female
855,0.1706136999,0.05568130633,0.1791304348,0.1327536232,0.1953623188,0.06260869565,1.942938613,6.626767671,0.9011214158,0.4164986457,0.1802898551,0.1706136999,0.1249980384,0.0469667319,0.2774566474,0.57734375,0.0234375,3.46875,3.4453125,0.0568707483,male
447,0.1756141734,0.06297993674,0.2,0.1196610169,0.22,0.1003389831,2.623436363,11.39969186,0.9225105732,0.5580882107,0.2183050847,0.1756141734,0.1078235842,0.04,0.1509433962,1.000679348,0.15625,5.1328125,4.9765625,0.1568431568,male
1608,0.1227060133,0.08521585634,0.1457387989,0.03203050524,0.1991229743,0.167092469,1.483381558,4.788477557,0.9410221962,0.6204708511,0.1935176358,0.1227060133,0.1872192053,0.03278688525,0.2388059701,0.6106085526,0.015625,3.7734375,3.7578125,0.1904596905,female
1885,0.1732714988,0.06512349431,0.1879342387,0.1441029307,0.2185561115,0.07445318084,2.594766613,11.35850314,0.9466812718,0.6681808839,0.191536812,0.1732714988,0.1450003814,0.01604814443,0.275862069,0.1832386364,0.0078125,0.265625,0.2578125,0.1722488038,female
2686,0.19040181,0.05290182957,0.1754455446,0.1477227723,0.2392079208,0.09148514851,1.964236449,8.318117429,0.8997982826,0.3334113768,0.1465346535,0.19040181,0.1489433823,0.04785643071,0.275862069,1.887784091,0.0234375,20.625,20.6015625,0.09473295821,female
2658,0.1925290308,0.03507384143,0.1945205479,0.1671232877,0.2126027397,0.04547945205,1.973959624,6.661244287,0.8562339858,0.2190854391,0.2126027397,0.1925290308,0.158202935,0.04928131417,0.2487046632,1.480363176,0.1640625,7.734375,7.5703125,0.1863048625,female
2827,0.2338671177,0.03892185944,0.2418013245,0.2269668874,0.2532980132,0.02633112583,2.670548702,9.866749698,0.8094118141,0.1974227168,0.2425430464,0.2338671177,0.2044617753,0.04790419162,0.275862069,1.45,0.0234375,6.5390625,6.515625,0.1785200411,female
2522,0.2032364389,0.03822581732,0.1954202192,0.1824604141,0.2319123021,0.04945188794,2.76445834,13.3748297,0.8705643626,0.2408266754,0.1862119367,0.2032364389,0.1683309557,0.04692082111,0.2774566474,1.474051339,0.0234375,8.0390625,8.015625,0.1367389061,female
1938,0.1660777208,0.09111207177,0.2072139303,0.07417910448,0.2368159204,0.1626368159,4.237643748,41.15586555,0.908194766,0.4991679664,0,0.1660777208,0.1889512369,0.02763385147,0.275862069,0.1825657895,0.0078125,0.6953125,0.6875,0.3393939394,female
2823,0.2414336453,0.03018781355,0.2442307692,0.2346153846,0.255,0.02038461538,3.146742682,14.19533609,0.7738310166,0.1205720358,0.2442307692,0.2414336453,0.1983674656,0.04928131417,0.2790697674,1.030273438,0.0234375,6.4453125,6.421875,0.1184009506,female
